Feature,Coefficient,Absolute_Importance
categorical__timestamp_12-02-2025 14:30,0.86503821312897,0.86503821312897
categorical__charging_start_time_12-02-2025 14:42,0.86503821312897,0.86503821312897
categorical__timestamp_02-03-2025 16:45,0.8646345292289626,0.8646345292289626
categorical__charging_start_time_02-03-2025 16:55,0.8646345292289626,0.8646345292289626
categorical__arrival_time_02-03-2025 16:45,0.8646345292289626,0.8646345292289626
categorical__timestamp_27-01-2025 00:15,0.8645202263180983,0.8645202263180983
categorical__charging_start_time_27-01-2025 00:20,0.8645202263180983,0.8645202263180983
categorical__arrival_time_27-01-2025 00:15,0.8645202263180983,0.8645202263180983
categorical__arrival_time_19-01-2025 12:30,0.8643553798460496,0.8643553798460496
categorical__charging_start_time_19-01-2025 12:36,0.8643553798460496,0.8643553798460496
categorical__timestamp_19-01-2025 12:30,0.8643553798460496,0.8643553798460496
categorical__timestamp_08-01-2025 02:15,-0.8642652771377303,0.8642652771377303
categorical__charging_start_time_08-01-2025 02:20,-0.8642652771377303,0.8642652771377303
categorical__arrival_time_08-01-2025 02:15,-0.8642652771377303,0.8642652771377303
categorical__arrival_time_20-02-2025 16:30,-0.8642403479053163,0.8642403479053163
categorical__charging_start_time_20-02-2025 16:35,-0.8642403479053163,0.8642403479053163
categorical__timestamp_20-02-2025 16:30,-0.8642403479053163,0.8642403479053163
categorical__timestamp_30-01-2025 13:45,0.8641776091650791,0.8641776091650791
categorical__charging_start_time_30-01-2025 13:48,0.8641776091650791,0.8641776091650791
categorical__arrival_time_30-01-2025 13:45,0.8641776091650791,0.8641776091650791
categorical__arrival_time_05-03-2025 12:30,0.8641595054305956,0.8641595054305956
categorical__charging_start_time_05-03-2025 12:40,0.8641595054305956,0.8641595054305956
categorical__timestamp_05-03-2025 12:30,0.8641595054305956,0.8641595054305956
categorical__arrival_time_18-02-2025 14:30,-0.863941009973401,0.863941009973401
categorical__charging_start_time_18-02-2025 14:41,-0.863941009973401,0.863941009973401
categorical__timestamp_18-02-2025 14:30,-0.863941009973401,0.863941009973401
categorical__charging_start_time_27-02-2025 06:18,0.8638399044264404,0.8638399044264404
categorical__arrival_time_27-02-2025 06:15,0.8638399044264404,0.8638399044264404
categorical__timestamp_27-02-2025 06:15,0.8638399044264404,0.8638399044264404
categorical__timestamp_16-02-2025 18:45,0.8637319389101845,0.8637319389101845
categorical__arrival_time_16-02-2025 18:45,0.8637319389101845,0.8637319389101845
categorical__charging_start_time_16-02-2025 18:50,0.8637319389101845,0.8637319389101845
categorical__charging_start_time_24-03-2025 11:24,-0.8633851601093757,0.8633851601093757
categorical__arrival_time_24-03-2025 11:15,-0.8633851601093757,0.8633851601093757
categorical__timestamp_24-03-2025 11:15,-0.8633851601093757,0.8633851601093757
categorical__arrival_time_01-02-2025 15:30,0.8632354060735643,0.8632354060735643
categorical__charging_start_time_01-02-2025 15:38,0.8632354060735643,0.8632354060735643
categorical__timestamp_01-02-2025 15:30,0.8632354060735643,0.8632354060735643
categorical__arrival_time_01-01-2025 13:30,0.8630255312466417,0.8630255312466417
categorical__charging_start_time_01-01-2025 13:30,0.8630255312466417,0.8630255312466417
categorical__timestamp_01-01-2025 13:30,0.8630255312466417,0.8630255312466417
categorical__timestamp_22-03-2025 22:45,-0.8629877803276244,0.8629877803276244
categorical__charging_start_time_22-03-2025 22:50,-0.8629877803276244,0.8629877803276244
categorical__arrival_time_22-03-2025 22:45,-0.8629877803276244,0.8629877803276244
categorical__timestamp_30-01-2025 07:15,0.862944992505608,0.862944992505608
categorical__arrival_time_30-01-2025 07:15,0.862944992505608,0.862944992505608
categorical__charging_start_time_30-01-2025 07:25,0.862944992505608,0.862944992505608
categorical__timestamp_18-02-2025 13:00,-0.8628044636829236,0.8628044636829236
categorical__charging_start_time_18-02-2025 13:08,-0.8628044636829236,0.8628044636829236
categorical__arrival_time_18-02-2025 13:00,-0.8628044636829236,0.8628044636829236
categorical__timestamp_07-03-2025 21:30,-0.8627673604177781,0.8627673604177781
categorical__arrival_time_07-03-2025 21:30,-0.8627673604177781,0.8627673604177781
categorical__charging_start_time_07-03-2025 21:36,-0.8627673604177781,0.8627673604177781
categorical__timestamp_07-02-2025 00:30,0.862646384787134,0.862646384787134
categorical__arrival_time_07-02-2025 00:30,0.862646384787134,0.862646384787134
categorical__charging_start_time_07-02-2025 00:33,0.862646384787134,0.862646384787134
categorical__arrival_time_17-01-2025 09:15,0.8623840884017138,0.8623840884017138
categorical__charging_start_time_17-01-2025 09:24,0.8623840884017138,0.8623840884017138
categorical__timestamp_17-01-2025 09:15,0.8623840884017138,0.8623840884017138
categorical__timestamp_22-02-2025 23:45,-0.8622616143934602,0.8622616143934602
categorical__arrival_time_22-02-2025 23:45,-0.8622616143934602,0.8622616143934602
categorical__charging_start_time_22-02-2025 23:46,-0.8622616143934602,0.8622616143934602
categorical__charging_start_time_24-03-2025 14:33,0.8615384018824922,0.8615384018824922
categorical__timestamp_24-03-2025 14:30,0.8615384018824922,0.8615384018824922
categorical__arrival_time_24-03-2025 14:30,0.8615384018824922,0.8615384018824922
categorical__charging_start_time_06-02-2025 08:48,-0.860889932752387,0.860889932752387
categorical__timestamp_06-02-2025 08:45,-0.860889932752387,0.860889932752387
categorical__arrival_time_06-02-2025 08:45,-0.860889932752387,0.860889932752387
categorical__charging_start_time_14-01-2025 21:25,0.8608585588447548,0.8608585588447548
categorical__timestamp_14-01-2025 21:15,0.8608585588447548,0.8608585588447548
categorical__arrival_time_14-01-2025 21:15,0.8608585588447548,0.8608585588447548
categorical__timestamp_13-02-2025 00:30,0.8607383305076847,0.8607383305076847
categorical__arrival_time_13-02-2025 00:30,0.8607383305076847,0.8607383305076847
categorical__charging_start_time_13-02-2025 00:39,0.8607383305076847,0.8607383305076847
categorical__charging_start_time_27-01-2025 22:47,-0.8607205563489698,0.8607205563489698
categorical__arrival_time_27-01-2025 22:45,-0.8607205563489698,0.8607205563489698
categorical__timestamp_27-01-2025 22:45,-0.8607205563489698,0.8607205563489698
categorical__arrival_time_18-01-2025 02:45,0.8606940776053651,0.8606940776053651
categorical__timestamp_18-01-2025 02:45,0.8606940776053651,0.8606940776053651
categorical__charging_start_time_18-01-2025 02:59,0.8606940776053651,0.8606940776053651
categorical__arrival_time_04-03-2025 15:00,-0.8599407362033187,0.8599407362033187
categorical__charging_start_time_04-03-2025 15:00,-0.8599407362033187,0.8599407362033187
categorical__timestamp_04-03-2025 15:00,-0.8599407362033187,0.8599407362033187
categorical__timestamp_25-02-2025 10:00,0.8597611745011036,0.8597611745011036
categorical__charging_start_time_25-02-2025 10:12,0.8597611745011036,0.8597611745011036
categorical__arrival_time_25-02-2025 10:00,0.8597611745011036,0.8597611745011036
categorical__charging_start_time_07-02-2025 11:10,0.8597270475743733,0.8597270475743733
categorical__timestamp_07-02-2025 11:00,0.8597270475743733,0.8597270475743733
categorical__arrival_time_07-02-2025 11:00,0.8597270475743733,0.8597270475743733
categorical__arrival_time_24-01-2025 05:15,0.8593661442369908,0.8593661442369908
categorical__charging_start_time_24-01-2025 05:27,0.8593661442369908,0.8593661442369908
categorical__timestamp_24-01-2025 05:15,0.8593661442369908,0.8593661442369908
categorical__timestamp_04-03-2025 02:30,-0.8590007481950248,0.8590007481950248
categorical__arrival_time_04-03-2025 02:30,-0.8590007481950248,0.8590007481950248
categorical__charging_start_time_04-03-2025 02:38,-0.8590007481950248,0.8590007481950248
categorical__arrival_time_11-01-2025 23:15,0.8582646234394573,0.8582646234394573
categorical__charging_start_time_11-01-2025 23:24,0.8582646234394573,0.8582646234394573
categorical__timestamp_11-01-2025 23:15,0.8582646234394573,0.8582646234394573
categorical__charging_start_time_18-03-2025 12:39,0.8580252726376749,0.8580252726376749
categorical__timestamp_18-03-2025 12:30,0.8580252726376749,0.8580252726376749
categorical__arrival_time_18-03-2025 12:30,0.8580252726376749,0.8580252726376749
categorical__arrival_time_19-03-2025 04:00,-0.8578949215820907,0.8578949215820907
categorical__timestamp_19-03-2025 04:00,-0.8578949215820907,0.8578949215820907
categorical__charging_start_time_19-03-2025 04:08,-0.8578949215820907,0.8578949215820907
categorical__charging_start_time_26-02-2025 00:40,0.8577861261493878,0.8577861261493878
categorical__timestamp_26-02-2025 00:30,0.8577861261493878,0.8577861261493878
categorical__arrival_time_26-02-2025 00:30,0.8577861261493878,0.8577861261493878
categorical__timestamp_14-01-2025 10:45,0.8575052989371454,0.8575052989371454
categorical__charging_start_time_14-01-2025 10:53,0.8575052989371454,0.8575052989371454
categorical__arrival_time_14-01-2025 10:45,0.8575052989371454,0.8575052989371454
categorical__arrival_time_08-03-2025 17:00,0.857263986995059,0.857263986995059
categorical__charging_start_time_08-03-2025 17:07,0.857263986995059,0.857263986995059
categorical__timestamp_08-03-2025 17:00,0.857263986995059,0.857263986995059
categorical__charging_start_time_14-01-2025 07:51,-0.8571915868202237,0.8571915868202237
categorical__timestamp_14-01-2025 07:45,-0.8571915868202237,0.8571915868202237
categorical__arrival_time_14-01-2025 07:45,-0.8571915868202237,0.8571915868202237
categorical__arrival_time_24-02-2025 20:00,-0.8561167002039346,0.8561167002039346
categorical__charging_start_time_24-02-2025 20:05,-0.8561167002039346,0.8561167002039346
categorical__timestamp_24-02-2025 20:00,-0.8561167002039346,0.8561167002039346
categorical__charging_start_time_07-02-2025 05:06,0.8551697162408554,0.8551697162408554
categorical__timestamp_07-02-2025 05:00,0.8551697162408554,0.8551697162408554
categorical__arrival_time_07-02-2025 05:00,0.8551697162408554,0.8551697162408554
categorical__charging_start_time_11-03-2025 04:58,-0.8550516285234769,0.8550516285234769
categorical__arrival_time_11-03-2025 04:45,-0.8550516285234769,0.8550516285234769
categorical__timestamp_11-03-2025 04:45,-0.8550516285234769,0.8550516285234769
categorical__timestamp_14-02-2025 08:00,-0.855049231653859,0.855049231653859
categorical__arrival_time_14-02-2025 08:00,-0.855049231653859,0.855049231653859
categorical__charging_start_time_14-02-2025 08:06,-0.855049231653859,0.855049231653859
categorical__timestamp_14-01-2025 17:00,0.8546939478727709,0.8546939478727709
categorical__arrival_time_14-01-2025 17:00,0.8546939478727709,0.8546939478727709
categorical__charging_start_time_14-01-2025 17:04,0.8546939478727709,0.8546939478727709
categorical__arrival_time_04-03-2025 05:30,-0.8543621734210001,0.8543621734210001
categorical__timestamp_04-03-2025 05:30,-0.8543621734210001,0.8543621734210001
categorical__charging_start_time_04-03-2025 05:38,-0.8543621734210001,0.8543621734210001
categorical__arrival_time_23-01-2025 12:00,-0.8540492575045787,0.8540492575045787
categorical__charging_start_time_23-01-2025 12:07,-0.8540492575045787,0.8540492575045787
categorical__timestamp_23-01-2025 12:00,-0.8540492575045787,0.8540492575045787
categorical__timestamp_02-03-2025 23:30,-0.8539599647269913,0.8539599647269913
categorical__charging_start_time_02-03-2025 23:37,-0.8539599647269913,0.8539599647269913
categorical__arrival_time_02-03-2025 23:30,-0.8539599647269913,0.8539599647269913
categorical__timestamp_01-01-2025 03:30,-0.853892918555322,0.853892918555322
categorical__charging_start_time_01-01-2025 03:36,-0.853892918555322,0.853892918555322
categorical__arrival_time_01-01-2025 03:30,-0.853892918555322,0.853892918555322
categorical__arrival_time_26-02-2025 18:00,-0.8536930488808124,0.8536930488808124
categorical__timestamp_26-02-2025 18:00,-0.8536930488808124,0.8536930488808124
categorical__charging_start_time_26-02-2025 18:06,-0.8536930488808124,0.8536930488808124
categorical__timestamp_03-03-2025 00:00,0.8535626634317912,0.8535626634317912
categorical__arrival_time_03-03-2025 00:00,0.8535626634317912,0.8535626634317912
categorical__charging_start_time_03-03-2025 00:04,0.8535626634317912,0.8535626634317912
categorical__arrival_time_24-02-2025 04:15,-0.8533924389032866,0.8533924389032866
categorical__charging_start_time_24-02-2025 04:25,-0.8533924389032866,0.8533924389032866
categorical__timestamp_24-02-2025 04:15,-0.8533924389032866,0.8533924389032866
categorical__arrival_time_19-02-2025 14:30,0.8533153952163985,0.8533153952163985
categorical__charging_start_time_19-02-2025 14:35,0.8533153952163985,0.8533153952163985
categorical__timestamp_19-02-2025 14:30,0.8533153952163985,0.8533153952163985
categorical__timestamp_18-03-2025 15:30,0.853174946587361,0.853174946587361
categorical__arrival_time_18-03-2025 15:30,0.853174946587361,0.853174946587361
categorical__charging_start_time_18-03-2025 15:36,0.853174946587361,0.853174946587361
categorical__charging_start_time_24-01-2025 09:09,0.8530136680663782,0.8530136680663782
categorical__timestamp_24-01-2025 09:00,0.8530136680663782,0.8530136680663782
categorical__arrival_time_24-01-2025 09:00,0.8530136680663782,0.8530136680663782
categorical__timestamp_06-01-2025 15:15,0.8526053592030404,0.8526053592030404
categorical__charging_start_time_06-01-2025 15:24,0.8526053592030404,0.8526053592030404
categorical__arrival_time_06-01-2025 15:15,0.8526053592030404,0.8526053592030404
categorical__charging_start_time_21-01-2025 07:59,-0.8525273365733713,0.8525273365733713
categorical__arrival_time_21-01-2025 07:45,-0.8525273365733713,0.8525273365733713
categorical__timestamp_21-01-2025 07:45,-0.8525273365733713,0.8525273365733713
categorical__charging_start_time_11-01-2025 16:52,0.852401278984333,0.852401278984333
categorical__timestamp_11-01-2025 16:45,0.852401278984333,0.852401278984333
categorical__arrival_time_11-01-2025 16:45,0.852401278984333,0.852401278984333
categorical__timestamp_16-03-2025 10:30,0.8522537062976516,0.8522537062976516
categorical__arrival_time_16-03-2025 10:30,0.8522537062976516,0.8522537062976516
categorical__charging_start_time_16-03-2025 10:34,0.8522537062976516,0.8522537062976516
categorical__arrival_time_20-01-2025 03:15,0.8520429409924666,0.8520429409924666
categorical__timestamp_20-01-2025 03:15,0.8520429409924666,0.8520429409924666
categorical__charging_start_time_20-01-2025 03:20,0.8520429409924666,0.8520429409924666
categorical__charging_start_time_11-01-2025 21:51,-0.8517574707410452,0.8517574707410452
categorical__arrival_time_11-01-2025 21:45,-0.8517574707410452,0.8517574707410452
categorical__timestamp_11-01-2025 21:45,-0.8517574707410452,0.8517574707410452
categorical__charging_start_time_07-03-2025 04:28,0.8514663217469409,0.8514663217469409
categorical__timestamp_07-03-2025 04:15,0.8514663217469409,0.8514663217469409
categorical__arrival_time_07-03-2025 04:15,0.8514663217469409,0.8514663217469409
categorical__timestamp_24-01-2025 13:30,0.8513759100755408,0.8513759100755408
categorical__charging_start_time_24-01-2025 13:38,0.8513759100755408,0.8513759100755408
categorical__arrival_time_24-01-2025 13:30,0.8513759100755408,0.8513759100755408
categorical__charging_start_time_16-01-2025 11:02,0.8513756327533877,0.8513756327533877
categorical__arrival_time_16-01-2025 11:00,0.8513756327533877,0.8513756327533877
categorical__timestamp_16-01-2025 11:00,0.8513756327533877,0.8513756327533877
categorical__arrival_time_04-03-2025 01:00,0.8505598537876835,0.8505598537876835
categorical__charging_start_time_04-03-2025 01:02,0.8505598537876835,0.8505598537876835
